2020-04-21 12:04:275 INFO  BrowserSelector :26 - Launching Chrome Browser
2020-04-21 14:04:860 INFO  RegisterPage :85 - Selecting year of birth : 1986 in the year of birth field[[ChromeDriver: chrome on WINDOWS (ec0b83f340240f0aff10a833c33d5afe)] -> xpath: //select[@name='DateOfBirthYear']]
2020-04-21 14:04:87 INFO  RegisterPage :90 - Entering emailId : abc@yahoomail.com in the email field[[ChromeDriver: chrome on WINDOWS (ec0b83f340240f0aff10a833c33d5afe)] -> id: Email]
2020-04-21 14:04:252 INFO  RegisterPage :97 - Entering company name : Physio Care in the company name field[[ChromeDriver: chrome on WINDOWS (ec0b83f340240f0aff10a833c33d5afe)] -> id: Company]
2020-04-21 14:04:420 INFO  RegisterPage :102 - Entering password : Tajmahal06 in the password field[[ChromeDriver: chrome on WINDOWS (ec0b83f340240f0aff10a833c33d5afe)] -> id: Password]
2020-04-21 14:04:569 INFO  RegisterPage :107 - Entering conform password : Tajmahal06 in the conformpassword field : [[ChromeDriver: chrome on WINDOWS (ec0b83f340240f0aff10a833c33d5afe)] -> id: ConfirmPassword]
2020-04-21 14:04:596 INFO  RegisterPage :112 - Clicking on Register Btn : Proxy element for: DefaultElementLocator 'By.xpath: //input[@id='register-button']'
2020-04-21 14:04:636 INFO  RegConfPage :31 - Getting register conform message :[[ChromeDriver: chrome on WINDOWS (ec0b83f340240f0aff10a833c33d5afe)] -> xpath: //div[@class='result']]
2020-04-21 14:04:858 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-21 14:04:269 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-21 16:04:445 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-21 16:04:542 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-21 16:04:588 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-21 16:04:667 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-22 12:04:478 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-22 12:04:21 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-22 12:04:893 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-22 12:04:900 INFO  HomePage :32 - Clicking on login link :[[ChromeDriver: chrome on WINDOWS (d64445c6ebbb1374b6f78df6c6db1be5)] -> link text: Log in]
2020-04-22 12:04:442 INFO  LoginPage :32 - Entering emailId : abc@yahoomail.com in the emailfield : [[ChromeDriver: chrome on WINDOWS (d64445c6ebbb1374b6f78df6c6db1be5)] -> id: Email]
2020-04-22 12:04:663 INFO  LoginPage :38 - Entering password :Tajmahal06 in the password field : [[ChromeDriver: chrome on WINDOWS (d64445c6ebbb1374b6f78df6c6db1be5)] -> id: Password]
2020-04-22 12:04:805 INFO  LoginPage :44 - Clicking on login Button : [[ChromeDriver: chrome on WINDOWS (d64445c6ebbb1374b6f78df6c6db1be5)] -> xpath: //input[@class='button-1 login-button']]
2020-04-22 12:04:515 INFO  BrowserSelector :27 - Launching Chrome Browser
2020-04-22 12:04:617 INFO  HomePage :32 - Clicking on login link :[[ChromeDriver: chrome on WINDOWS (a7380c45c6cee5b65075e8ee121943cd)] -> link text: Log in]
2020-04-22 12:04:151 INFO  LoginPage :32 - Entering emailId : abc123@yahoomail.com in the emailfield : [[ChromeDriver: chrome on WINDOWS (a7380c45c6cee5b65075e8ee121943cd)] -> id: Email]
2020-04-22 12:04:402 INFO  LoginPage :38 - Entering password :Tajmahal061 in the password field : [[ChromeDriver: chrome on WINDOWS (a7380c45c6cee5b65075e8ee121943cd)] -> id: Password]
2020-04-22 12:04:598 INFO  LoginPage :44 - Clicking on login Button : [[ChromeDriver: chrome on WINDOWS (a7380c45c6cee5b65075e8ee121943cd)] -> xpath: //input[@class='button-1 login-button']]
